Local time,Open,High,Low,Close,Volume
08.04.2021 00:45:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:46:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:47:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:48:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:49:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:50:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:51:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:52:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:53:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:54:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:55:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:56:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:57:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:58:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 00:59:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:00:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:01:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:02:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:03:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:04:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:05:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:06:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:07:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:08:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:09:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:10:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:11:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:12:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:13:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:14:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:15:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:16:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:17:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:18:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:19:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:20:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:21:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:22:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:23:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:24:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:25:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:26:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:27:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:28:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:29:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:30:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:31:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:32:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:33:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:34:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:35:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:36:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:37:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:38:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:39:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:40:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:41:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:42:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:43:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:44:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:45:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:46:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:47:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:48:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:49:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:50:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:51:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:52:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:53:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:54:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:55:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:56:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:57:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:58:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 01:59:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:00:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:01:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:02:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:03:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:04:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:05:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:06:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:07:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:08:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:09:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:10:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:11:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:12:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:13:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:14:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:15:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:16:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:17:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:18:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:19:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:20:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:21:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:22:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:23:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:24:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:25:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:26:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:27:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:28:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:29:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:30:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:31:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:32:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:33:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:34:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:35:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:36:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:37:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:38:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:39:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:40:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:41:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:42:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:43:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:44:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:45:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:46:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:47:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:48:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:49:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:50:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:51:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:52:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:53:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:54:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:55:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:56:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:57:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:58:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 02:59:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:00:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:01:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:02:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:03:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:04:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:05:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:06:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:07:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:08:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:09:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:10:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:11:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:12:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:13:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:14:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:15:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:16:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:17:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:18:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:19:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:20:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:21:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:22:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:23:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:24:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:25:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:26:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:27:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:28:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:29:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:30:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:31:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:32:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:33:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:34:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:35:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:36:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:37:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:38:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:39:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:40:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:41:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:42:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:43:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:44:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:45:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:46:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:47:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:48:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:49:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:50:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:51:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:52:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:53:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:54:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:55:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:56:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:57:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:58:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 03:59:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:00:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:01:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:02:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:03:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:04:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:05:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:06:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:07:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:08:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:09:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:10:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:11:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:12:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:13:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:14:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:15:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:16:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:17:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:18:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:19:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:20:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:21:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:22:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:23:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:24:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:25:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:26:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:27:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:28:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:29:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:30:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:31:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:32:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:33:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:34:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:35:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:36:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:37:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:38:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:39:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:40:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:41:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:42:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:43:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:44:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:45:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:46:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:47:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:48:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:49:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:50:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:51:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:52:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:53:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:54:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:55:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:56:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:57:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:58:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 04:59:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:00:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:01:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:02:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:03:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:04:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:05:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:06:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:07:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:08:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:09:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:10:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:11:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:12:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:13:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:14:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:15:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:16:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:17:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:18:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:19:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:20:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:21:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:22:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:23:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:24:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:25:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:26:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:27:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:28:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:29:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:30:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:31:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:32:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:33:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:34:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:35:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:36:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:37:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:38:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:39:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:40:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:41:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:42:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:43:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:44:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:45:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:46:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:47:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:48:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:49:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:50:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
08.04.2021 05:51:00.000 GMT+0300,3281.223,3281.223,3281.223,3281.223,0
